PlayerName,Region,FGM,FGA,FGAPerZone,PercentRankZone,FGPer,PerOverall,PerPosition
Michael Noyes,Above Break,0,0,0,NR,NA,NR,NR
Michael Noyes,Right Wing,0,0,0,NR,NA,NR,NR
Michael Noyes,Rim,0,0,0,NR,NA,NR,NR
Michael Noyes,Short MR,0,0,0.00%,NR,NA,NR,NR
Michael Noyes,Long MR,0,1,0.5,NR,0.00%,NR,NR
Michael Noyes,NBA 3s,0,0,0,NR,NA,NR,NR
Nyaires Redding,Left Wing,0,0,0.00%,NR,NA,NR,NR
Nyaires Redding,Above Break,1,2,0.333333333,NR,50.00%,NR,NR
Nyaires Redding,Right Wing,0,1,0.166666667,NR,0.00%,NR,NR
Nyaires Redding,Rim,0,1,16.67%,NR,0.00%,NR,NR
Nyaires Redding,Short MR,0,1,16.67%,NR,0.00%,NR,NR
Nyaires Redding,Long MR,0,1,16.67%,NR,0.00%,NR,NR
Nyaires Redding,NBA 3s,1,3,50.00%,NR,33.33%,NR,NR
Cameron Reynolds,Left Wing,9,21,5.59%,13.59%,42.86%,68.32%,66.99%
Cameron Reynolds,Above Break,32,109,28.99%,43.00%,29.36%,46.23%,46.38%
Cameron Reynolds,Right Wing,12,31,8.24%,27.71%,38.71%,66.46%,62.65%
Cameron Reynolds,Rim,37,74,19.68%,8.80%,50.00%,36.05%,34.40%
Cameron Reynolds,Short MR,20,42,11.17%,28.00%,47.62%,91.92%,92.80%
Cameron Reynolds,Long MR,28,99,26.33%,84.19%,28.28%,34.48%,34.56%
Cameron Reynolds,NBA 3s,37,112,29.79%,42.72%,33.04%,62.60%,65.68%
Ike Smith,Left Wing,0,0,0.00%,NR,NA,NR,NR
Ike Smith,Above Break,2,9,0.473684211,NR,22.22%,NR,NR
Ike Smith,Right Wing,0,0,0,NR,NA,NR,NR
Ike Smith,Rim,1,2,10.53%,NR,50.00%,NR,NR
Ike Smith,Short MR,2,2,10.53%,NR,100.00%,NR,NR
Ike Smith,Long MR,2,6,31.58%,NR,33.33%,NR,NR
Ike Smith,NBA 3s,2,9,47.37%,NR,22.22%,NR,NR
Frederick Scott,Left Wing,1,2,7.14%,NR,50.00%,NR,NR
Frederick Scott,Above Break,1,6,21.43%,NR,16.67%,NR,NR
Frederick Scott,Right Wing,1,1,3.57%,NR,100.00%,NR,NR
Frederick Scott,Rim,10,18,64.29%,66.30%,55.56%,54.17%,35.90%
Frederick Scott,Short MR,0,0,0,NR,NA,NR,NR
Frederick Scott,Long MR,0,1,3.57%,NR,0.00%,NR,NR
Frederick Scott,NBA 3s,3,6,21.43%,NR,50.00%,NR,NR
Eli Cain,Left Wing,2,6,2.17%,NR,33.33%,NR,NR
Eli Cain,Above Break,17,54,19.49%,15.22%,31.48%,57.00%,60.14%
Eli Cain,Right Wing,5,18,6.50%,12.65%,27.78%,28.53%,26.51%
Eli Cain,Rim,45,93,33.57%,42.20%,48.39%,28.79%,28.20%
Eli Cain,Short MR,13,62,22.38%,82.80%,20.97%,11.60%,13.20%
Eli Cain,Long MR,9,44,15.88%,45.96%,20.45%,10.81%,9.56%
Eli Cain,NBA 3s,20,56,20.22%,15.80%,35.71%,75.48%,77.28%
Andrew Brown,Left Wing,1,3,27.27%,NR,33.33%,NR,NR
Andrew Brown,Above Break,2,8,72.73%,NR,25.00%,NR,NR
Andrew Brown,Right Wing,0,0,0.00%,NR,NA,NR,NR
Andrew Brown,Rim,0,0,0,NR,NA,NR,NR
Andrew Brown,Short MR,0,0,0,NR,NA,NR,NR
Andrew Brown,Long MR,0,0,0,NR,NA,NR,NR
Andrew Brown,NBA 3s,0,3,0.272727273,NR,0.00%,NR,NR
Vic Law,Left Wing,15,28,11.91%,79.61%,53.57%,92.57%,93.20%
Vic Law,Above Break,17,73,31.06%,49.28%,23.29%,22.31%,24.88%
Vic Law,Right Wing,6,21,8.94%,34.94%,28.57%,31.03%,28.31%
Vic Law,Rim,23,48,20.43%,11.00%,47.92%,26.91%,26.20%
Vic Law,Short MR,7,22,9.36%,16.80%,31.82%,43.94%,47.20%
Vic Law,Long MR,18,43,18.30%,58.09%,41.86%,84.56%,83.82%
Vic Law,NBA 3s,32,95,40.43%,72.10%,33.68%,67.19%,69.14%
Eli Pemberton,Left Wing,0,0,0.00%,NR,NA,NR,NR
Eli Pemberton,Above Break,6,9,29.03%,NR,66.67%,NR,NR
Eli Pemberton,Right Wing,0,2,6.45%,NR,0.00%,NR,NR
Eli Pemberton,Rim,5,8,25.81%,NR,62.50%,NR,NR
Eli Pemberton,Short MR,1,3,9.68%,NR,33.33%,NR,NR
Eli Pemberton,Long MR,5,9,29.03%,NR,55.56%,NR,NR
Eli Pemberton,NBA 3s,5,8,25.81%,NR,62.50%,NR,NR
Alterique Gilbert,Left Wing,1,3,5.17%,NR,33.33%,NR,NR
Alterique Gilbert,Above Break,4,16,27.59%,22.48%,25.00%,29.31%,26.10%
Alterique Gilbert,Right Wing,0,3,5.17%,NR,0.00%,NR,NR
Alterique Gilbert,Rim,9,22,37.93%,65.50%,40.91%,10.40%,15.50%
Alterique Gilbert,Short MR,1,5,8.62%,NR,20.00%,NR,NR
Alterique Gilbert,Long MR,2,9,15.52%,NR,22.22%,NR,NR
Alterique Gilbert,NBA 3s,4,15,25.86%,NR,26.67%,NR,NR
Souf Mensah,Left Wing,0,1,0.045454545,NR,0.00%,NR,NR
Souf Mensah,Above Break,0,0,0,NR,NA,NR,NR
Souf Mensah,Right Wing,0,0,0,NR,NA,NR,NR
Souf Mensah,Rim,3,10,45.45%,NR,30.00%,NR,NR
Souf Mensah,Short MR,1,6,27.27%,NR,16.67%,NR,NR
Souf Mensah,Long MR,1,5,22.73%,NR,20.00%,NR,NR
Souf Mensah,NBA 3s,0,0,0,NR,NA,NR,NR
Herb McGee,Left Wing,1,1,4.17%,NR,100.00%,NR,NR
Herb McGee,Above Break,4,7,29.17%,NR,57.14%,NR,NR
Herb McGee,Right Wing,6,10,41.67%,NR,60.00%,NR,NR
Herb McGee,Rim,1,6,25.00%,NR,16.67%,NR,NR
Herb McGee,Short MR,0,0,0,NR,NA,NR,NR
Herb McGee,Long MR,0,0,0,NR,NA,NR,NR
Herb McGee,NBA 3s,9,14,58.33%,NR,64.29%,NR,NR
Aljami Durham,Left Wing,2,4,3.39%,NR,50.00%,NR,NR
Aljami Durham,Above Break,7,36,30.51%,47.83%,19.44%,13.47%,14.01%
Aljami Durham,Right Wing,3,10,8.47%,NR,30.00%,NR,NR
Aljami Durham,Rim,17,35,29.66%,30.80%,48.57%,29.51%,29.00%
Aljami Durham,Short MR,5,13,11.02%,NR,38.46%,NR,NR
Aljami Durham,Long MR,6,20,16.95%,51.47%,30.00%,42.37%,41.18%
Aljami Durham,NBA 3s,9,38,32.20%,49.14%,23.68%,21.72%,20.74%
Lesley Varner Jr,Left Wing,0,0,0.00%,NR,NA,NR,NR
Lesley Varner Jr,Above Break,1,11,33.33%,NR,9.09%,NR,NR
Lesley Varner Jr,Right Wing,1,4,12.12%,NR,25.00%,NR,NR
Lesley Varner Jr,Rim,2,3,9.09%,NR,66.67%,NR,NR
Lesley Varner Jr,Short MR,2,5,15.15%,NR,40.00%,NR,NR
Lesley Varner Jr,Long MR,4,10,30.30%,NR,40.00%,NR,NR
Lesley Varner Jr,NBA 3s,1,8,24.24%,NR,12.50%,NR,NR
Reginald Gee,Left Wing,1,1,2.08%,NR,100.00%,NR,NR
Reginald Gee,Above Break,2,12,25.00%,NR,16.67%,NR,NR
Reginald Gee,Right Wing,5,5,10.42%,NR,100.00%,NR,NR
Reginald Gee,Rim,8,11,22.92%,NR,72.73%,NR,NR
Reginald Gee,Short MR,4,10,20.83%,NR,40.00%,NR,NR
Reginald Gee,Long MR,1,9,18.75%,NR,11.11%,NR,NR
Reginald Gee,NBA 3s,2,8,16.67%,NR,25.00%,NR,NR
Phillip Carr,Left Wing,0,1,4.35%,NR,0.00%,NR,NR
Phillip Carr,Above Break,0,3,13.04%,NR,0.00%,NR,NR
Phillip Carr,Right Wing,0,0,0.00%,NR,NA,NR,NR
Phillip Carr,Rim,2,3,13.04%,NR,66.67%,NR,NR
Phillip Carr,Short MR,1,3,13.04%,NR,33.33%,NR,NR
Phillip Carr,Long MR,3,13,56.52%,NR,23.08%,NR,NR
Phillip Carr,NBA 3s,0,3,13.04%,NR,0.00%,NR,NR
Jay Jay Chandler,Left Wing,2,8,8.60%,NR,25.00%,NR,NR
Jay Jay Chandler,Above Break,4,18,19.35%,9.04%,22.22%,20.58%,16.80%
Jay Jay Chandler,Right Wing,1,7,7.53%,NR,14.29%,NR,NR
Jay Jay Chandler,Rim,22,39,41.94%,73.98%,56.41%,56.86%,74.56%
Jay Jay Chandler,Short MR,2,10,10.75%,NR,20.00%,NR,NR
Jay Jay Chandler,Long MR,2,11,11.83%,NR,18.18%,NR,NR
Jay Jay Chandler,NBA 3s,6,20,21.51%,12.50%,30.00%,48.26%,44.57%
Maxwell Evans,Left Wing,2,10,11.76%,NR,20.00%,NR,NR
Maxwell Evans,Above Break,4,28,32.94%,56.04%,14.29%,6.03%,6.04%
Maxwell Evans,Right Wing,3,8,9.41%,NR,37.50%,NR,NR
Maxwell Evans,Rim,14,27,31.76%,36.40%,51.85%,40.81%,39.20%
Maxwell Evans,Short MR,0,4,4.71%,NR,0.00%,NR,NR
Maxwell Evans,Long MR,0,8,9.41%,NR,0.00%,NR,NR
Maxwell Evans,NBA 3s,5,31,36.47%,61.73%,16.13%,7.05%,6.67%
Will Magarity,Left Wing,0,2,12.50%,NR,0.00%,NR,NR
Will Magarity,Above Break,1,2,0.125,NR,50.00%,NR,NR
Will Magarity,Right Wing,0,2,12.50%,NR,0.00%,NR,NR
Will Magarity,Rim,6,8,50.00%,NR,75.00%,NR,NR
Will Magarity,Short MR,0,0,0,NR,NA,NR,NR
Will Magarity,Long MR,0,2,12.50%,NR,0.00%,NR,NR
Will Magarity,NBA 3s,1,6,37.50%,NR,16.67%,NR,NR
Bruce Brown Jr,Left Wing,1,3,1.56%,NR,33.33%,NR,NR
Bruce Brown Jr,Above Break,13,58,30.21%,46.86%,22.41%,20.69%,22.46%
Bruce Brown Jr,Right Wing,1,2,1.04%,NR,50.00%,NR,NR
Bruce Brown Jr,Rim,47,81,42.19%,60.40%,58.02%,62.51%,60.40%
Bruce Brown Jr,Short MR,11,30,15.63%,58.80%,36.67%,62.74%,68.00%
Bruce Brown Jr,Long MR,5,18,9.38%,10.29%,27.78%,32.42%,32.35%
Bruce Brown Jr,NBA 3s,7,46,23.96%,24.20%,15.22%,5.71%,5.43%
Greg Eboigbodin,Left Wing,0,0,0,NR,NA,NR,NR
Greg Eboigbodin,Above Break,0,0,0,NR,NA,NR,NR
Greg Eboigbodin,Right Wing,0,0,0,NR,NA,NR,NR
Greg Eboigbodin,Rim,19,33,71.74%,93.60%,57.58%,60.99%,58.80%
Greg Eboigbodin,Short MR,2,10,21.74%,NR,20.00%,NR,NR
Greg Eboigbodin,Long MR,1,3,6.52%,NR,33.33%,NR,NR
Greg Eboigbodin,NBA 3s,0,0,0,NR,NA,NR,NR
Lonnie Walker IV,Left Wing,3,14,5.15%,NR,21.43%,NR,NR
Lonnie Walker IV,Above Break,28,97,35.66%,64.25%,28.87%,44.18%,44.20%
Lonnie Walker IV,Right Wing,8,26,9.56%,43.98%,30.77%,38.24%,35.54%
Lonnie Walker IV,Rim,42,85,31.25%,35.80%,49.41%,32.11%,31.80%
Lonnie Walker IV,Short MR,2,16,5.88%,1.60%,12.50%,3.87%,4.00%
Lonnie Walker IV,Long MR,9,34,12.50%,30.51%,26.47%,27.96%,28.31%
Lonnie Walker IV,NBA 3s,27,100,36.76%,62.96%,27.00%,34.60%,34.07%
Rod Mills Jr,Left Wing,0,0,0.00%,NR,NA,NR,NR
Rod Mills Jr,Above Break,2,5,0.357142857,NR,40.00%,NR,NR
Rod Mills Jr,Right Wing,0,2,0.142857143,NR,0.00%,NR,NR
Rod Mills Jr,Rim,1,2,14.29%,NR,50.00%,NR,NR
Rod Mills Jr,Short MR,1,3,21.43%,NR,33.33%,NR,NR
Rod Mills Jr,Long MR,1,2,14.29%,NR,50.00%,NR,NR
Rod Mills Jr,NBA 3s,2,3,21.43%,NR,66.67%,NR,NR
Dominick Antonelli,Left Wing,0,0,0.00%,NR,NA,NR,NR
Dominick Antonelli,Above Break,0,0,0,NR,NA,NR,NR
Dominick Antonelli,Right Wing,1,2,1,NR,50.00%,NR,NR
Dominick Antonelli,Rim,0,0,0,NR,NA,NR,NR
Dominick Antonelli,Short MR,0,0,0,NR,NA,NR,NR
Dominick Antonelli,Long MR,0,0,0,NR,NA,NR,NR
Dominick Antonelli,NBA 3s,1,1,0.5,NR,100.00%,NR,NR
Mitch Hahn,Left Wing,0,1,4.00%,NR,0.00%,NR,NR
Mitch Hahn,Above Break,5,11,44.00%,NR,45.45%,NR,NR
Mitch Hahn,Right Wing,1,1,4.00%,NR,100.00%,NR,NR
Mitch Hahn,Rim,0,2,8.00%,NR,0.00%,NR,NR
Mitch Hahn,Short MR,1,4,16.00%,NR,25.00%,NR,NR
Mitch Hahn,Long MR,3,6,24.00%,NR,50.00%,NR,NR
Mitch Hahn,NBA 3s,6,12,48.00%,NR,50.00%,NR,NR
Mitch Ballock,Left Wing,5,20,12.27%,83.50%,25.00%,19.80%,14.56%
Mitch Ballock,Above Break,14,58,35.58%,64.01%,24.14%,24.89%,27.29%
Mitch Ballock,Right Wing,6,25,15.34%,83.13%,24.00%,17.87%,15.66%
Mitch Ballock,Rim,19,36,22.09%,14.80%,52.78%,44.57%,43.00%
Mitch Ballock,Short MR,4,8,4.91%,NR,50.00%,NR,NR
Mitch Ballock,Long MR,7,16,9.82%,12.87%,43.75%,88.68%,87.50%
Mitch Ballock,NBA 3s,14,62,38.04%,66.42%,22.58%,18.70%,17.53%
Mitch Lightfoot,Left Wing,1,1,1.27%,NR,100.00%,NR,NR
Mitch Lightfoot,Above Break,3,12,15.19%,30.71%,25.00%,29.31%,33.07%
Mitch Lightfoot,Right Wing,2,3,3.80%,NR,66.67%,NR,NR
Mitch Lightfoot,Rim,19,41,51.90%,41.76%,46.34%,21.70%,10.26%
Mitch Lightfoot,Short MR,2,14,17.72%,NR,14.29%,NR,NR
Mitch Lightfoot,Long MR,4,8,10.13%,NR,50.00%,NR,NR
Mitch Lightfoot,NBA 3s,2,6,7.59%,NR,33.33%,NR,NR
Charles Tucker Jr,Left Wing,0,0,0,NR,NA,NR,NR
Charles Tucker Jr,Above Break,0,1,0.166666667,NR,0.00%,NR,NR
Charles Tucker Jr,Right Wing,0,0,0,NR,NA,NR,NR
Charles Tucker Jr,Rim,2,5,83.33%,NR,40.00%,NR,NR
Charles Tucker Jr,Short MR,0,0,0,NR,NA,NR,NR
Charles Tucker Jr,Long MR,0,0,0,NR,NA,NR,NR
Charles Tucker Jr,NBA 3s,0,1,16.67%,NR,0.00%,NR,NR
Terry Maston,Left Wing,0,0,0.00%,NR,NA,NR,NR
Terry Maston,Above Break,2,9,4.95%,NR,22.22%,NR,NR
Terry Maston,Right Wing,1,2,1.10%,NR,50.00%,NR,NR
Terry Maston,Rim,41,85,46.70%,67.80%,48.24%,27.98%,27.40%
Terry Maston,Short MR,21,55,30.22%,95.20%,38.18%,69.07%,72.40%
Terry Maston,Long MR,8,31,17.03%,52.21%,25.81%,24.87%,23.90%
Terry Maston,NBA 3s,2,6,3.30%,NR,33.33%,NR,NR
Dom Uhl,Left Wing,0,0,0,NR,NA,NR,NR
Dom Uhl,Above Break,0,2,0.222222222,NR,0.00%,NR,NR
Dom Uhl,Right Wing,0,0,0,NR,NA,NR,NR
Dom Uhl,Rim,2,5,55.56%,NR,40.00%,NR,NR
Dom Uhl,Short MR,0,1,0.111111111,NR,0.00%,NR,NR
Dom Uhl,Long MR,0,1,11.11%,NR,0.00%,NR,NR
Dom Uhl,NBA 3s,0,1,0.111111111,NR,0.00%,NR,NR
Joel Berry II,Left Wing,7,23,5.32%,12.86%,30.43%,33.66%,40.00%
Joel Berry II,Above Break,51,158,36.57%,49.87%,32.28%,59.70%,55.81%
Joel Berry II,Right Wing,4,25,5.79%,10.34%,16.00%,4.70%,3.45%
Joel Berry II,Rim,57,122,28.24%,38.60%,46.72%,22.69%,33.33%
Joel Berry II,Short MR,18,45,10.42%,38.27%,40.00%,75.92%,77.16%
Joel Berry II,Long MR,16,59,13.66%,32.54%,27.12%,29.16%,31.58%
Joel Berry II,NBA 3s,51,166,38.43%,57.88%,30.72%,50.62%,47.28%
Mike Holloway Jr,Left Wing,0,1,0.027777778,NR,0.00%,NR,NR
Mike Holloway Jr,Above Break,2,5,13.89%,NR,40.00%,NR,NR
Mike Holloway Jr,Right Wing,0,0,0.00%,NR,NA,NR,NR
Mike Holloway Jr,Rim,10,15,41.67%,NR,66.67%,NR,NR
Mike Holloway Jr,Short MR,2,9,25.00%,NR,22.22%,NR,NR
Mike Holloway Jr,Long MR,2,6,16.67%,NR,33.33%,NR,NR
Mike Holloway Jr,NBA 3s,2,3,0.083333333,NR,66.67%,NR,NR
Stokley Chaffee Jr,Left Wing,0,0,0,NR,NA,NR,NR
Stokley Chaffee Jr,Above Break,0,0,0,NR,NA,NR,NR
Stokley Chaffee Jr,Right Wing,0,0,0,NR,NA,NR,NR
Stokley Chaffee Jr,Rim,2,4,100.00%,NR,50.00%,NR,NR
Stokley Chaffee Jr,Short MR,0,0,0,NR,NA,NR,NR
Stokley Chaffee Jr,Long MR,0,0,0,NR,NA,NR,NR
Stokley Chaffee Jr,NBA 3s,0,0,0,NR,NA,NR,NR
Darral Willis Jr,Left Wing,0,0,0.00%,NR,NA,NR,NR
Darral Willis Jr,Above Break,12,37,17.13%,12.56%,32.43%,60.88%,64.01%
Darral Willis Jr,Right Wing,1,5,2.31%,NR,20.00%,NR,NR
Darral Willis Jr,Rim,55,99,45.83%,66.00%,55.56%,54.17%,51.80%
Darral Willis Jr,Short MR,13,32,14.81%,52.40%,40.63%,77.15%,81.60%
Darral Willis Jr,Long MR,19,43,19.91%,66.91%,44.19%,89.19%,88.24%
Darral Willis Jr,NBA 3s,8,22,10.19%,2.96%,36.36%,77.83%,79.51%
Zoran Talley Jr,Left Wing,1,3,2.24%,NR,33.33%,NR,NR
Zoran Talley Jr,Above Break,0,9,6.72%,NR,0.00%,NR,NR
Zoran Talley Jr,Right Wing,2,8,5.97%,NR,25.00%,NR,NR
Zoran Talley Jr,Rim,14,41,30.60%,33.20%,34.15%,3.77%,3.60%
Zoran Talley Jr,Short MR,14,46,34.33%,98.00%,30.43%,38.49%,42.40%
Zoran Talley Jr,Long MR,10,27,20.15%,69.49%,37.04%,71.87%,72.43%
Zoran Talley Jr,NBA 3s,1,10,7.46%,NR,10.00%,NR,NR
Ed Simpson,Left Wing,2,6,4.84%,NR,33.33%,NR,NR
Ed Simpson,Above Break,10,30,24.19%,15.25%,33.33%,66.59%,62.79%
Ed Simpson,Right Wing,3,15,12.10%,NR,20.00%,NR,NR
Ed Simpson,Rim,2,2,1.61%,NR,100.00%,NR,NR
Ed Simpson,Short MR,0,3,2.42%,NR,0.00%,NR,NR
Ed Simpson,Long MR,1,6,4.84%,NR,16.67%,NR,NR
Ed Simpson,NBA 3s,7,26,20.97%,11.68%,26.92%,34.27%,30.98%
Edward Simpson,Left Wing,2,6,4.84%,NR,33.33%,NR,NR
Edward Simpson,Above Break,10,30,24.19%,15.25%,33.33%,66.59%,62.79%
Edward Simpson,Right Wing,3,15,12.10%,NR,20.00%,NR,NR
Edward Simpson,Rim,2,2,1.61%,NR,100.00%,NR,NR
Edward Simpson,Short MR,0,3,2.42%,NR,0.00%,NR,NR
Edward Simpson,Long MR,1,6,4.84%,NR,16.67%,NR,NR
Edward Simpson,NBA 3s,7,26,20.97%,11.68%,26.92%,34.27%,30.98%
TJ Gibbs,Left Wing,10,23,7.17%,37.14%,43.48%,70.79%,70.00%
TJ Gibbs,Above Break,41,107,33.33%,41.86%,38.32%,85.02%,82.43%
TJ Gibbs,Right Wing,4,19,5.92%,12.93%,21.05%,11.60%,8.62%
TJ Gibbs,Rim,42,84,26.17%,30.70%,50.00%,36.05%,50.88%
TJ Gibbs,Short MR,16,59,18.38%,82.10%,27.12%,30.23%,36.42%
TJ Gibbs,Long MR,8,29,9.03%,6.22%,27.59%,30.87%,33.97%
TJ Gibbs,NBA 3s,33,96,29.91%,30.98%,34.38%,69.76%,66.58%
Marlon Hunter,Left Wing,1,1,9.09%,NR,100.00%,NR,NR
Marlon Hunter,Above Break,2,3,27.27%,NR,66.67%,NR,NR
Marlon Hunter,Right Wing,0,0,0.00%,NR,NA,NR,NR
Marlon Hunter,Rim,2,2,18.18%,NR,100.00%,NR,NR
Marlon Hunter,Short MR,0,1,9.09%,NR,0.00%,NR,NR
Marlon Hunter,Long MR,2,4,36.36%,NR,50.00%,NR,NR
Marlon Hunter,NBA 3s,1,2,18.18%,NR,50.00%,NR,NR
Ryan Swan,Left Wing,0,0,0,NR,NA,NR,NR
Ryan Swan,Above Break,0,2,0.4,NR,0.00%,NR,NR
Ryan Swan,Right Wing,0,0,0,NR,NA,NR,NR
Ryan Swan,Rim,2,2,40.00%,NR,100.00%,NR,NR
Ryan Swan,Short MR,0,0,0,NR,NA,NR,NR
Ryan Swan,Long MR,0,1,20.00%,NR,0.00%,NR,NR
Ryan Swan,NBA 3s,0,2,40.00%,NR,0.00%,NR,NR
Ky Bowman,Left Wing,9,27,6.26%,19.42%,33.33%,41.58%,37.86%
Ky Bowman,Above Break,42,134,31.09%,49.52%,31.34%,56.36%,59.42%
Ky Bowman,Right Wing,11,27,6.26%,10.24%,40.74%,74.61%,72.89%
Ky Bowman,Rim,64,140,32.48%,38.20%,45.71%,20.00%,18.80%
Ky Bowman,Short MR,6,23,5.34%,0.80%,26.09%,26.71%,30.40%
Ky Bowman,Long MR,24,80,18.56%,59.19%,30.00%,42.37%,41.18%
Ky Bowman,NBA 3s,46,142,32.95%,50.62%,32.39%,59.57%,61.98%
Reginal Johnson,Left Wing,1,2,5.26%,NR,50.00%,NR,NR
Reginal Johnson,Above Break,2,6,15.79%,NR,33.33%,NR,NR
Reginal Johnson,Right Wing,1,1,2.63%,NR,100.00%,NR,NR
Reginal Johnson,Rim,9,14,36.84%,NR,64.29%,NR,NR
Reginal Johnson,Short MR,3,7,18.42%,NR,42.86%,NR,NR
Reginal Johnson,Long MR,0,8,21.05%,NR,0.00%,NR,NR
Reginal Johnson,NBA 3s,3,7,18.42%,NR,42.86%,NR,NR
Reginald Gardner Jr,Left Wing,3,4,14.81%,NR,75.00%,NR,NR
Reginald Gardner Jr,Above Break,3,9,33.33%,NR,33.33%,NR,NR
Reginald Gardner Jr,Right Wing,4,9,33.33%,NR,44.44%,NR,NR
Reginald Gardner Jr,Rim,1,2,7.41%,NR,50.00%,NR,NR
Reginald Gardner Jr,Short MR,1,2,7.41%,NR,50.00%,NR,NR
Reginald Gardner Jr,Long MR,0,1,3.70%,NR,0.00%,NR,NR
Reginald Gardner Jr,NBA 3s,5,13,48.15%,NR,38.46%,NR,NR
Charles Williams,Left Wing,2,3,4.00%,NR,66.67%,NR,NR
Charles Williams,Above Break,6,24,32.00%,52.90%,25.00%,29.31%,31.16%
Charles Williams,Right Wing,3,5,6.67%,NR,60.00%,NR,NR
Charles Williams,Rim,4,7,9.33%,NR,57.14%,NR,NR
Charles Williams,Short MR,2,5,6.67%,NR,40.00%,NR,NR
Charles Williams,Long MR,9,31,41.33%,97.06%,29.03%,36.88%,36.76%
Charles Williams,NBA 3s,5,19,25.33%,28.89%,26.32%,32.14%,31.11%
Drake Wilks,Left Wing,0,0,0.00%,NR,NA,NR,NR
Drake Wilks,Above Break,0,5,0.357142857,NR,0.00%,NR,NR
Drake Wilks,Right Wing,0,2,0.142857143,NR,0.00%,NR,NR
Drake Wilks,Rim,2,4,28.57%,NR,50.00%,NR,NR
Drake Wilks,Short MR,0,1,7.14%,NR,0.00%,NR,NR
Drake Wilks,Long MR,1,2,14.29%,NR,50.00%,NR,NR
Drake Wilks,NBA 3s,0,6,42.86%,NR,0.00%,NR,NR
Kevin Granger Jr,Left Wing,0,0,0,NR,NA,NR,NR
Kevin Granger Jr,Above Break,0,0,0,NR,NA,NR,NR
Kevin Granger Jr,Right Wing,0,0,0,NR,NA,NR,NR
Kevin Granger Jr,Rim,0,0,0,NR,NA,NR,NR
Kevin Granger Jr,Short MR,0,0,0,NR,NA,NR,NR
Kevin Granger Jr,Long MR,0,1,100.00%,NR,0.00%,NR,NR
Kevin Granger Jr,NBA 3s,0,0,0,NR,NA,NR,NR
Ibrahim Dosunmu,Left Wing,0,0,0,NR,NA,NR,NR
Ibrahim Dosunmu,Above Break,0,0,0,NR,NA,NR,NR
Ibrahim Dosunmu,Right Wing,0,0,0,NR,NA,NR,NR
Ibrahim Dosunmu,Rim,4,4,80.00%,NR,100.00%,NR,NR
Ibrahim Dosunmu,Short MR,0,0,0,NR,NA,NR,NR
Ibrahim Dosunmu,Long MR,0,1,20.00%,NR,0.00%,NR,NR
Ibrahim Dosunmu,NBA 3s,0,0,0,NR,NA,NR,NR
Robert Martin,Left Wing,0,7,4.67%,NR,0.00%,NR,NR
Robert Martin,Above Break,7,18,12.00%,20.47%,38.89%,87.61%,88.19%
Robert Martin,Right Wing,4,13,8.67%,59.46%,30.77%,38.24%,51.35%
Robert Martin,Rim,47,82,54.67%,47.62%,57.32%,60.00%,41.76%
Robert Martin,Short MR,4,15,10.00%,NR,26.67%,NR,NR
Robert Martin,Long MR,2,15,10.00%,NR,13.33%,NR,NR
Robert Martin,NBA 3s,6,14,9.33%,10.83%,42.86%,93.17%,94.17%
Ben Emelogu II,Left Wing,4,9,4.19%,NR,44.44%,NR,NR
Ben Emelogu II,Above Break,34,78,36.28%,48.84%,43.59%,94.61%,94.32%
Ben Emelogu II,Right Wing,15,28,13.02%,77.59%,53.57%,97.49%,97.41%
Ben Emelogu II,Rim,20,42,19.53%,14.33%,47.62%,26.19%,38.60%
Ben Emelogu II,Short MR,6,30,13.95%,63.58%,20.00%,10.90%,14.81%
Ben Emelogu II,Long MR,8,28,13.02%,29.67%,28.57%,36.02%,39.71%
Ben Emelogu II,NBA 3s,37,84,39.07%,59.24%,44.05%,94.51%,92.39%
James Daniel III,Left Wing,8,17,11.49%,77.67%,47.06%,81.68%,79.61%
James Daniel III,Above Break,23,76,51.35%,90.82%,30.26%,51.51%,54.11%
James Daniel III,Right Wing,5,15,10.14%,NR,33.33%,NR,NR
James Daniel III,Rim,7,18,12.16%,2.00%,38.89%,7.89%,8.00%
James Daniel III,Short MR,5,8,5.41%,NR,62.50%,NR,NR
James Daniel III,Long MR,2,14,9.46%,NR,14.29%,NR,NR
James Daniel III,NBA 3s,18,62,41.89%,76.05%,29.03%,42.11%,42.47%
Robert Baker,Left Wing,0,0,0.00%,NR,NA,NR,NR
Robert Baker,Above Break,1,4,0.444444444,NR,25.00%,NR,NR
Robert Baker,Right Wing,0,0,0,NR,NA,NR,NR
Robert Baker,Rim,1,1,11.11%,NR,100.00%,NR,NR
Robert Baker,Short MR,0,1,11.11%,NR,0.00%,NR,NR
Robert Baker,Long MR,2,3,33.33%,NR,66.67%,NR,NR
Robert Baker,NBA 3s,1,4,44.44%,NR,25.00%,NR,NR
Leroy Buchanan,Left Wing,0,0,0,NR,NA,NR,NR
Leroy Buchanan,Above Break,0,3,18.75%,NR,0.00%,NR,NR
Leroy Buchanan,Right Wing,0,0,0.00%,NR,NA,NR,NR
Leroy Buchanan,Rim,3,5,31.25%,NR,60.00%,NR,NR
Leroy Buchanan,Short MR,1,5,31.25%,NR,20.00%,NR,NR
Leroy Buchanan,Long MR,1,3,18.75%,NR,33.33%,NR,NR
